# default,student,balance,income
0,0,1348.3035544899,39165.6591737614
0,0,1068.1079715727,37863.4478466062
0,0,1074.7914005575,25715.1774543536
0,0,395.8846019703,34555.8269729204
0,0,1047.1367704933,46567.9250408872
0,1,1518.6296398165,18925.4900066106
0,0,964.046253454,46501.9112011749
0,1,1099.5429039626,25314.8449400213
0,0,737.1769582181,54160.8578903793
0,0,587.7538164476,38885.6592059653
0,0,1177.0883774957,29949.497842595
0,1,1182.0000816058,18102.8337487161
0,0,351.2888005978,30345.6989047543
0,0,658.0236327479,30391.6317592047
0,1,9.514032891,24581.9771065443
0,0,515.5802807125,43509.0439815997
0,0,312.1276970203,37743.5081225188
0,0,820.6918521335,28064.7322000798
0,0,1498.5650362801,39948.9779866269
0,0,1090.547969758,20027.7563910929
0,1,717.339189621,18382.187193365
0,0,631.5969081748,30517.2294190789
0,0,1118.929802784,49988.0913273555
0,1,496.5163137088,12862.0265626775
0,1,524.1735101277,8272.0903208885
0,0,1021.2200999395,47650.0025308944
0,0,749.8830654704,28580.921921531
0,0,181.724438912,36858.0586734834
0,0,1555.8361842316,30110.9602923828
0,0,895.7466750088,35531.8370865647
0,1,400.9045488076,20912.2886482642
0,0,540.2375039746,32931.8753767927
0,0,403.8100343486,40535.1661684496
0,1,1218.5431648811,14063.1168892943
0,1,1252.3441714409,17621.5295944567
0,1,384.5909324493,21364.2300923962
0,0,319.0300660059,27401.1167743525
0,1,850.8392962062,19413.2039354365
0,0,1072.822621166,54527.9792844031
0,0,1637.3194538427,43364.9561247752
0,1,600.9563130608,21613.9136094683
0,0,1014.7251928307,40223.992734465
0,0,1311.4512791302,47805.7978452956
0,1,1084.5429804858,17410.8465778844
0,1,1302.0867477865,21949.2769081235
0,1,329.7858539384,16476.9869115811
0,0,625.8463055446,34245.8428734237
0,1,777.6427309214,18190.645274987
0,1,1161.8811007252,13499.8301473532
0,0,138.5885866718,38437.9918872461
0,1,740.0578819559,24710.119000646
0,0,824.9879769755,42408.8955441622
0,0,1292.1601611128,39387.6882367056
0,0,528.0608251766,34016.8887465416
0,0,708.8518239907,36322.3491334553
0,1,1066.1942407431,16736.4338383772
0,0,1072.5727744748,38483.4617230819
0,1,1315.4762717278,27959.6434664187
1,1,1988.8697471882,17762.8659115926
0,0,416.229309672,35580.5556887531
1,0,1721.4349183152,41999.7033384974
0,1,1706.7604372478,21127.4824181988
0,0,707.4436697283,42656.6491442273
0,0,249.1121283506,46332.3667284741
0,0,446.8616771117,49645.3457108433
0,0,764.8068030421,33127.1559867552
0,1,824.1233648078,25108.7662912811
0,1,786.9150381339,12881.6893294211
0,0,308.0062758952,37361.7751439722
0,0,1733.8953611817,47872.6209803203
0,0,996.8525108248,49954.7040795591
0,0,0,52632.3298935436
0,1,1070.3320993238,20053.0285334227
0,0,0,39329.8081786913
0,0,1250.6796533716,37012.4075750985
0,0,1753.9151462348,43855.833129686
0,1,425.4199728273,18109.3206913529
0,0,1056.8244199283,37994.9695479256
0,1,1546.5818321879,14981.1686681869
0,0,330.3242892174,55734.0457402734
0,0,1080.155564062,35471.9867773415
0,0,691.1683583665,42342.3506993609
0,0,584.2234605294,38683.3748761287
0,1,681.9722898986,19925.4443917639
0,0,999.4856454518,37919.0212559565
1,0,1757.7384994783,51991.463494111
0,0,1185.7368269183,24265.4359173425
0,1,1770.5255703302,17447.1269195648
0,0,149.822550028,33948.8662896245
0,0,0,36708.3573405233
0,0,771.0160219099,47614.7381580489
0,0,0,56982.5059208913
0,0,607.0946322215,27145.6375410312
0,0,306.6580976099,30135.6287972626
0,1,364.8266997125,22122.5210796027
0,0,814.6935219552,39020.8976875159
0,0,1656.0380474355,29816.0501663427
0,0,125.9377001001,44260.4818181622
0,1,1766.6497735803,15423.4372844809
0,0,1593.8379189881,30570.1610817938
0,0,0,30131.9758084807
0,1,210.8979227226,19075.2069630191
0,0,449.1416063544,40992.3027259711
0,0,1125.3020934575,33408.6603429212
0,0,1529.1431395254,43125.1232811978
0,0,483.6375266205,47517.6550035722
0,0,570.9834124182,40580.9091764566
0,1,989.0542835292,17276.4439014947
0,0,896.7344227588,21627.4525178203
0,1,1533.8989857128,10488.4126010726
0,0,1357.6932506726,25389.8307107958
0,0,40.301112343,33656.7165255831
0,1,1014.8911291292,15253.3115972714
0,1,594.3105933223,14159.6417849044
0,0,1038.322870998,45057.6420464299
0,0,1423.3844015742,48315.00730867
0,0,601.7770831869,15298.2131863943
0,0,947.5977921454,34869.1268512489
0,0,296.3554370349,24625.8852207068
0,0,633.8504297897,29213.3758259483
0,1,1154.4463674294,14301.1571179952
0,0,504.6153594599,56623.0102899515
0,1,1176.9345251616,19829.2264598045
0,0,1001.3202380523,41063.1973471399
0,1,1352.2928261952,23660.6548262496
0,1,1060.0600719652,18617.2181382756
0,0,1371.7032751992,48298.544535983
0,0,1015.9691131765,37952.964284075
0,0,1171.4115901086,52278.2442048295
0,0,1021.283607822,50389.6207372374
0,0,1743.0992381005,31438.5919691711
0,0,84.3492471708,59022.176608549
0,0,879.4171517152,35228.1105632839
0,0,820.9453030266,34064.673677275
0,0,1085.8983683324,29771.0645570651
0,0,648.3648680996,40276.5718280912
0,0,0,27614.4992681141
0,1,313.3960316222,18071.688034514
0,0,477.550762096,24273.4186375882
0,0,403.2683084548,38629.9474215703
0,1,864.9479860547,8624.2207192272
0,0,502.0259541938,31574.7125087496
0,0,971.8148886894,35583.1905392444
0,0,0,49606.9952337978
0,1,823.4713732004,12331.9162287798
0,0,969.8063054489,60396.7891910946
0,1,881.2654050025,15275.4205798952
0,0,1315.1914891586,42694.97506713
0,0,1149.6599563368,34635.1377011897
0,0,943.5662470817,31377.9428154229
0,0,270.072593433,36833.6451384243
1,0,1392.599753168,37620.2413146324
0,0,0,30836.4405061652
0,0,939.6424061351,38395.61380003
0,1,838.9784352798,21176.479172625
0,0,142.6144048115,34695.1158879329
0,0,1493.0338971093,30848.619107257
0,0,1193.4065543801,55017.462587952
0,0,0,19572.3001100385
0,1,1078.5142591889,20073.3552404101
1,1,2461.5069786779,11878.5570446708
0,0,614.1406211917,17472.9148915626
0,0,872.1227091412,43154.7199595567
0,0,880.0472807373,45092.5924026719
0,0,433.4001125938,25085.0701182121
0,0,618.1270377835,29836.2856549674
0,0,1115.1543134924,38623.5482005718
0,1,327.4198831032,14938.9443523853
0,1,888.7186748126,15037.6082952694
0,1,995.9150546366,24897.1732454987
0,0,1219.3901026514,42549.9135790508
0,1,984.3611537241,16577.8319329448
0,0,980.3971031328,41753.0759839079
0,0,422.451641729,34797.7965440488
0,1,311.3218639714,22648.7634451749
0,1,1019.6477551439,2702.9823314969
0,1,1250.9728289188,19275.2540337784
0,0,1042.6991886158,10693.6215983792
0,0,436.5756273858,22389.4633927745
0,0,698.0748279537,37027.8160711082
0,0,296.8818306509,43136.5616829479
0,1,610.1853688034,19010.1257851595
0,0,0,38686.5814275621
0,1,1230.9575079814,20573.7863074106
0,1,712.0267044761,17273.1158606978
0,0,772.4056333284,39023.4916397536
0,0,175.1677608336,53019.4230127665
0,1,124.871271083,20886.4961947608
0,0,423.3376967715,60170.5744657902
0,0,364.7738835862,31857.1807342331
0,1,851.9759047888,14170.9223069456
0,1,1619.714151379,21781.9405624911
0,0,1200.9467583526,47636.8596254039
0,0,765.1320369109,39600.4846206278
0,0,1343.9549219369,26365.5262535429
0,1,1669.7631119612,23741.5105983345
0,0,266.7593210081,25864.9390291814
0,1,1039.9094190426,21212.6826814127
0,0,246.75641386,37138.3862992113
0,0,1282.5675709511,36558.8379206386
0,1,1070.3204644837,12756.76045352
0,0,766.5125244155,43426.8308000715
0,0,1102.9243090294,57828.1787773859
0,0,924.9593297628,26332.2096245083
0,1,1034.9023911577,15945.1398517742
0,0,1807.6886670016,40731.5164105235
0,0,520.6546127936,39914.919047822
0,0,1018.7699692986,35813.4207428702
0,0,1281.6751717782,41481.3210021226
1,0,1621.5757848728,36577.8462027349
0,0,0,40772.9268631337
0,1,1848.8266177177,18128.5695920069
1,1,2117.1206138765,12143.474803771
0,0,1002.1441243215,44445.5272721442
0,0,551.1858718008,36603.9753357363
0,1,149.1541000169,22802.8196789176
0,1,1360.8656327017,22310.9295094468
0,0,1136.1484369344,38474.6136937729
0,0,717.6673898131,27956.2735197124
0,1,651.5487844889,23374.832966803
0,1,604.5743501107,16153.4142865339
0,0,759.0904064525,41891.8575903576
0,0,1204.9578110068,24788.7678660894
0,0,796.2572608219,33760.5182633628
0,0,506.4623207755,36596.1267387874
0,0,160.0124036109,48121.1810184217
0,0,339.6911805853,49109.3613833469
0,0,0,35288.3350799733
0,1,1344.7093588173,17318.839902875
0,0,368.0861670012,51601.3608445693
0,0,1005.129339452,43501.6964850784
0,0,712.8636656007,47454.7444273651
0,0,384.5278841324,25950.2675640907
0,0,512.6564669347,43846.9797077064
0,0,0,37112.597798942
0,1,721.5173196589,18310.9455223602
0,1,1458.8934615227,21186.5629553544
0,0,388.6092291283,23040.4417429292
0,0,516.1096447027,48303.8010364758
0,0,575.7546156725,26757.5793449716
0,0,0,26100.7519107615
0,0,1440.3924203586,46113.2684523111
0,1,1136.4007560913,24962.8490701275
0,0,326.5194320255,20310.452477616
0,0,837.2091498196,38032.9563034442
0,0,1324.8425803835,41590.3351912124
0,0,244.9357789859,27369.0105220281
1,1,1875.4588946249,17820.4633288357
0,0,0,30287.490340717
0,0,1793.2906117703,45117.3819107052
0,1,1874.494500929,19592.0698667164
0,0,1036.9855990171,46388.6245271626
0,0,91.4152843472,46468.7879829995
0,0,438.8123997336,39390.7255279315
0,1,1371.0938678512,16204.7689613384
0,1,950.7767871991,17711.7417569151
0,0,370.0009348793,39286.6136623794
0,0,688.9057615363,43606.9237368143
0,0,1452.3289801685,37691.7701917003
0,0,641.9084170672,45107.4316859664
0,0,618.1391643087,50146.4292488553
0,0,516.4497663236,41922.8884877092
0,1,720.4352398987,24582.8806904421
0,1,485.0148907238,23261.3309456867
0,0,929.7554006269,30908.8981998424
0,0,591.7871599259,46381.2372516318
0,1,753.3835736074,12258.6045124657
0,0,1255.425941652,17917.7947894635
0,0,694.538762632,42855.5653098464
0,0,431.1598939859,51727.5403221504
0,1,23.2060517125,22196.6533688783
0,1,584.5762327746,16639.6558412378
0,0,877.0294572203,35054.9488981605
0,0,1300.2969236831,51338.8574052067
0,0,1049.9274274209,25445.9200724683
1,0,1099.0577013018,42590.8944537008
0,0,763.7737643262,60938.6640992445
0,0,506.7765142291,40625.4874731359
0,0,41.2797279928,52066.1473455983
0,0,789.6399004319,44073.2466932269
0,1,867.4707643918,11905.6789549914
0,0,1352.2909303135,33077.0888162943
0,1,0,20217.0909125425
0,0,337.8749093155,30090.5305102133
0,0,660.2448419658,40885.8469473716
0,0,1144.4817931064,45548.3803818706
0,1,1075.0927644364,7031.2945561664
0,0,535.8972416733,43917.568696246
0,1,1170.2246242821,8747.4727204044
0,0,922.1241069326,48137.3716728773
0,0,1064.0871722111,34677.9317899044
0,1,1294.2857021664,17444.6035649087
0,0,845.7367046333,34676.2642308225
0,0,212.6477408713,29592.1708509053
0,0,501.2866488839,36154.6526910388
0,0,463.0454557977,35621.0803502897
0,1,722.2273331146,18487.0405647803
0,0,724.2055922173,36489.6905470156
0,0,209.0427888674,40075.9841483956
0,1,1108.624098839,18761.7671044817
0,0,0,60203.5960308717
0,0,960.0680599226,23482.835612708
0,0,685.3419782018,51856.890980685
0,0,1446.6046061717,45552.0098993525
0,0,1187.6566838513,46731.554866363
0,0,1073.0258193337,39553.831261169
0,0,1608.6833496179,40078.2204348079
0,0,1160.1332216894,32978.6595972612
0,0,621.1492608072,15546.7689826685
0,1,1367.4296309676,23617.612359145
0,1,909.1019936961,7283.7631446777
0,0,524.4167930701,41535.324655475
0,0,654.4936185487,12696.803246099
0,1,1010.5761240786,20982.9703055547
0,1,130.1477104788,15174.6729794389
0,0,150.6636178801,42800.6969182602
0,0,584.8383475803,41447.4135332999
0,1,771.2950140171,15594.0118532611
0,0,1363.4816641902,35359.7540473893
0,1,414.8064508926,18832.0342148101
0,1,1647.0045727934,16614.8041663474
0,1,562.8425911763,19669.7693367743
0,0,843.7009111672,50891.6733167055
0,0,455.3763360058,36590.5503622636
0,0,459.4239212565,49958.756800464
0,0,967.7206244809,31641.6763377917
0,0,84.3444663188,42333.5336280841
0,0,530.6035028294,59740.2099741483
0,0,1369.9259674501,49089.8196259944
0,0,692.1562080754,39199.4465014916
0,1,564.6387390241,24342.0307911737
0,1,1251.1868055235,11229.6412228286
0,0,378.4456440332,30562.0955174959
0,1,0,24000.3302320209
0,0,0,37361.5408049442
0,0,820.4850172261,35951.1199800878
0,1,246.8670272772,16209.5366803905
0,0,1490.1374847578,35882.7586735584
0,0,421.0388719677,17137.1681277715
0,0,1147.5718967594,32012.7653479457
0,1,1087.9177444262,18053.0838952554
0,0,295.1504559763,48387.4724479823
0,0,543.7942743596,51964.7512239709
0,1,1002.4439212711,14152.6694871327
0,0,809.4784580316,51608.5424596493
0,0,659.7508150508,50536.9009715526
0,1,1627.7746125376,23516.6390314813
0,0,751.6317328363,50562.4986069294
0,1,625.7720224904,23122.6110304004
0,1,486.2248232828,20289.6747200262
0,0,1302.1342182781,64016.7603980853
0,1,1233.7355234787,15480.2077785454
0,1,1220.2769318968,11573.8484490094
0,0,982.5145872492,62140.9254615139
0,1,306.0413141312,13190.8322602958
0,1,806.6999109996,19269.6816815998
0,0,789.3268693074,36183.6566367513
0,1,1481.5739807618,23170.5647926284
0,0,1228.788529132,59100.8511498722
0,0,464.9391825004,58247.1215740083
0,0,958.0474327639,15052.4457238653
0,1,0,21294.1484759847
0,0,1523.9302766086,58551.3595877966
0,0,0,50633.7925605149
0,0,387.7552719324,34086.3870439287
0,0,1194.205724996,45588.180687979
0,1,1430.824811359,10766.9377730224
0,1,1251.9948909826,18922.0343634547
0,1,207.9259703201,19078.8919047644
0,0,1596.3859521498,34190.1897212476
0,0,0,33769.6048655454
0,0,1213.3529548026,39344.1240263279
0,0,407.2634242199,40524.3386075399
0,0,786.5856491244,43014.2207503651
0,1,695.4764393429,14030.3605474387
0,1,1113.2368851927,19139.2664321704
0,1,717.2052655249,20627.8189153679
0,0,374.9261906305,39167.9726848543
0,1,270.5992974361,15728.9107072974
0,1,1334.7808079252,20468.4408385118
0,0,280.6148305156,35494.5978623224
0,0,143.9178470544,41626.6876952005
0,0,1027.0545793355,44268.9587280937
0,0,127.5453894061,33070.4990606837
1,0,1809.4098635221,33453.406538286
0,0,1626.3910871752,61438.0944057847
0,0,628.8755362073,48380.5108388692
0,1,385.3503585345,22395.8823581039
0,0,753.9999428235,29020.7290572193
0,0,650.2493011075,33475.7442375698
0,0,232.7636660393,58488.7902999066
0,0,1005.6230088832,43471.7803207004
0,0,82.4275698236,29761.5445256896
0,1,41.385516383,18664.9010060066
0,0,510.6575133312,25855.917022987
0,0,1588.9162512192,54043.0062999103
0,1,1127.4359550848,23495.5655168774
0,1,1242.7229433911,23037.4137184069
0,0,1730.1104577247,48766.8009059003
0,0,915.4624389626,33887.763638343
0,0,65.3329838593,31992.2422205879
0,0,180.171498917,21403.0777065766
0,0,989.2625778223,48055.4122370631
0,0,314.9851768141,51112.9378660257
0,0,607.2770601046,36487.990989239
0,1,724.437846238,15835.6275220604
0,0,832.2174012597,44053.2560569607
0,1,794.1468067238,12519.7683906824
0,0,1806.7148770839,39082.7860963992
0,0,394.501839643,29642.9102659475
0,0,108.0038643823,44764.2888968549
0,0,806.5501813133,27622.9041506617
0,0,845.0777454166,38410.8435707644
0,0,659.8089467895,39712.958918746
0,0,1248.8306490783,39317.9041803876
0,0,852.5220410287,34237.6456678607
0,0,878.9279370831,47228.3409313744
0,1,819.9121905424,16585.0280991299
0,0,0,34213.4915205813
0,0,620.6815968024,34549.0864666961
0,0,917.8562269928,49353.9506343612
0,0,539.4419087886,26164.8446811129
0,0,747.1393419568,42318.9332825577
0,0,864.4607726293,44429.0667539874
0,1,391.9982267208,9995.0416333225
0,0,151.2607703267,57657.2822222499
0,0,873.1255250941,34352.7003173698
0,0,28.7897760191,55369.201386131
0,0,228.5118511149,57232.2685587695
0,0,1190.1393232252,27734.7389829589
0,1,1845.9764389373,12107.7418248053
0,0,107.1547684626,42776.3018691308
0,0,2058.7847807431,55021.5518021545
0,0,914.6373126281,46492.6488301172
0,0,799.7327045826,45702.4016718804
0,0,890.2481080016,34679.4827616344
0,0,1184.492298129,43228.8058978192
0,0,1143.1228644475,42672.129149678
0,0,718.7431181873,31371.7810801086
0,0,847.6549143389,43515.3022044232
0,0,1067.2732006391,50647.8724040193
0,0,791.542583674,32574.3412705245
0,0,826.3553124084,37241.440631236
0,1,652.7556923078,23492.3232419236
0,0,827.6347366695,36439.6609398738
0,1,704.0954633787,16509.5229344982
0,0,773.5937313572,29661.4635320764
0,0,402.1290146822,42978.3936060898
0,0,411.5376268653,30065.4443474788
0,0,340.9643991143,27262.0579810414
0,1,1021.5682500902,14500.6291712537
0,0,1323.640681137,30517.2082497801
0,1,1362.6444485929,18205.2317816041
0,0,347.4609165225,24735.5506928776
1,0,1610.4840149175,35589.7338305398
0,0,1313.8368042227,40843.0997786338
0,1,705.3905442408,19125.6849820595
0,0,705.7352328943,45280.8192290912
0,0,0,38968.4157913305
0,1,0,23735.4085420558
0,0,1562.669857895,52422.7802153993
0,1,655.611221042,19039.1682730003
0,1,780.2540758426,20758.4712409247
0,0,946.1375735712,40038.683105794
0,0,1402.5124446924,46207.7798397669
0,0,321.5883320584,52711.6173635883
0,0,1824.2937477011,22471.4457240322
0,0,0,23562.2906124825
0,0,602.1950121755,26768.9174174437
0,0,314.4591952954,40016.4759256171
0,0,1223.7140117232,64440.2175262069
0,0,487.1168882791,55459.4529950443
0,0,324.8515433851,52838.8493294788
0,0,98.2290556804,48070.1593162269
0,0,0,18063.8883588351
0,1,345.7996071244,15967.9908471267
0,0,869.3081192742,32571.1692558153
0,0,437.5552567194,37212.2693602431
0,0,323.5950541145,34129.6560741734
0,0,1286.9055574347,45569.0675184161
0,1,940.4793542826,20578.8072250756
0,0,1385.3034769526,35045.438734077
0,0,765.8186636341,33216.3531980412
0,0,599.0097249585,53004.5854640233
0,0,1153.3292507774,17598.4340274502
0,0,352.278325535,34359.8412383948
0,0,226.2173455755,59680.0022588775
0,1,754.9686960181,30340.120404255
0,0,1713.5378514776,43899.0842902538
0,0,969.5383098055,33293.7947247849
0,0,1024.6129864914,34401.017743276
0,0,838.6530168574,25272.4860672589
0,0,1072.0337701187,47029.260367657
0,1,686.6943788609,18551.5300581174
0,0,715.5440756696,50127.9556316689
0,0,1130.7721454672,40314.2715443769
0,0,1286.6363204123,44825.8658404379
0,0,937.5011931051,33266.5194383876
0,1,1881.2565210969,14992.3867271917
0,0,135.9533457512,49372.8359844109
0,1,1471.923928989,19774.9238785274
0,0,773.1715663593,37877.6045199555
0,0,552.6725661014,50688.4963275297
0,0,1074.0876531917,35873.2286380914
0,1,137.4314686366,22783.4209710542
0,1,523.8314927145,12062.3943636302
0,0,724.5377901802,33254.5284949545
1,0,2040.590171056,50930.9107859245
0,1,1415.8908023805,22823.6278584034
0,0,174.4836346737,54992.9893047717
0,0,805.3144880773,36864.6892862884
0,1,1008.0331295612,13547.0785381477
0,1,0,21665.5268097879
0,0,1078.4103895507,44474.420294412
0,0,768.6940068763,32373.771051203
0,0,391.1897844898,42212.0303371115
0,0,0,46910.7978946537
0,1,1318.5777353195,18042.0176142666
0,0,955.449340797,40698.9761263581
0,0,1425.5348597614,33666.1042566101
0,1,1196.4919412014,14916.4446906476
1,0,2038.8918505789,58606.4862432055
0,1,1047.9982395335,15846.655228066
0,0,995.3460999273,46702.239073216
0,0,1657.2559001868,29945.5660173299
0,1,396.5826334287,18244.166018854
0,1,594.5589853465,13180.5021134281
0,0,931.7108764953,50210.0694668726
0,0,1318.8070657466,44778.0460012765
0,0,24.2635999898,36070.138850872
0,0,713.6733978583,48914.5602035217
0,0,891.7516851846,53044.8356060182
0,0,1794.4115750224,44037.8475163971
0,1,1412.0899668544,17049.6600099038
1,0,2024.8202115647,64135.4310819166
0,0,399.5972960464,42578.0459414764
1,0,1598.0208308289,39163.3610556876
0,0,1045.3113517813,31754.023779871
1,1,2578.4690215892,25706.6477744655
0,0,1113.2891420998,42292.4901451926
0,1,645.1186876431,16097.2170185444
0,1,861.1041270093,15873.6128609255
0,1,408.2183521537,21432.7264338213
0,1,794.9731013791,21590.9618652423
0,0,1477.6379561206,36546.8231488484
0,0,634.3999798282,33377.360386157
0,0,798.0820907359,38080.9623405107
0,1,0,19919.5634409027
0,1,980.1017057459,16381.2031300222
0,0,831.2454230927,27706.9538518972
1,1,2083.2283764762,20103.602739227
0,1,1436.0748263518,21511.4578059897
0,0,1467.2251910306,28845.0222016802
0,0,469.4384771802,37879.2565232606
0,0,1166.7158766692,31032.3859736364
0,0,844.0412923186,32089.6246466696
0,1,1538.9737507028,15757.9335417675
0,0,562.7011169369,39067.7515107504
0,0,1112.1108854074,29229.5316824489
0,0,246.3937640403,33647.993225282
0,0,562.7238683796,60196.1826087633
0,0,916.5692398274,42486.3989116241
0,0,618.5663093699,28477.2795325714
0,1,1604.6137382887,15467.2189070394
0,0,847.6149638579,42308.052316687
0,0,304.4827934865,52543.8282903446
0,0,778.8197433454,31986.5712070236
0,1,1464.3947901549,13968.5080055771
0,0,221.4799857085,37782.9970839142
0,0,592.0451816114,39064.994480207
0,0,1010.6124552249,34055.5715925025
0,0,1194.4564635291,49316.9977584631
0,0,844.3125668584,52237.7254846561
0,1,179.5039775244,19020.2959614411
0,0,355.9301125989,32120.3172410799
0,1,1776.7289736207,21280.8766053934
0,0,27.3018826938,25050.827087992
0,1,631.0198864099,20753.5181088166
0,0,187.9776847074,49989.3074311214
0,1,1511.4340983633,11793.1617767047
0,0,1008.4782314807,22094.7480844484
0,0,820.493047332,43829.6950758028
0,0,112.0333099753,40057.0774440998
0,1,1675.6587643261,20773.1332965924
0,1,592.8931977005,14833.289667755
0,0,492.3989268455,36004.3787656855
0,0,364.7461926777,46096.1601457535
0,0,1025.3273477289,44194.5137131782
0,0,612.657277408,38635.364437286
0,0,1456.6309845078,38676.5456644415
0,1,1762.5982462055,13099.5888853228
0,1,180.0951424036,27351.4288203371
1,1,1721.9730270393,15179.7493287096
0,0,0,30822.454186489
0,0,1029.786861379,69547.4369460224
0,0,268.4432870081,55294.9511030761
0,0,1711.4320839127,39019.6896454184
0,0,0,36886.9862572698
0,1,1295.8180653138,22241.7034671195
0,0,1722.1259199385,21623.0364539985
0,1,560.3817531169,23546.3963352205
0,0,676.5720234754,41328.4276238236
0,0,518.9369941285,28231.0120735046
0,0,626.4046871957,18130.3220987571
0,0,524.3801768405,38020.6399233986
0,0,0,33932.8527518265
0,0,517.4991855,60790.9083158423
0,0,563.3696935804,22083.9085966864
0,0,865.8865436795,59740.7325304862
0,1,618.1192173351,24698.8272377675
0,0,1428.8128296682,41417.0536914817
0,0,1195.6287001212,34701.8024887858
0,0,218.0141006895,29211.398463684
0,0,1434.1380479117,38038.6038911651
0,0,506.2673922272,48843.0018072785
0,0,1322.3678544453,34622.6862457067
0,0,584.8188278445,49317.8348463311
0,0,815.0728370266,35017.8533639568
0,0,0,50956.67560531
0,1,489.927554476,21445.5300432689
0,0,644.8898301091,42211.3598012121
0,0,1151.2036445,36468.7244958993
0,0,1440.4339615673,27532.6535733937
0,1,858.2153830799,12588.108122033
0,0,0,29021.7452781286
0,0,0,54053.903924382
1,1,1402.2057267105,15964.2091821951
0,1,1171.7247120782,23505.1976209285
0,0,662.3026320703,44664.005908681
0,1,1142.7347916487,12893.9590863901
0,0,785.4309974984,37465.3600970997
0,0,705.5486105035,32899.6067177725
0,1,1713.3124712683,17432.2735890031
0,0,861.6421160477,38982.3915157176
0,0,398.4273199293,37094.5678677176
0,1,703.685970451,16617.5700884556
0,0,366.2601113834,52360.9128805627
0,0,1054.1159630688,41781.7285800243
0,0,189.7327423535,53266.3383188017
0,0,944.2042461568,41883.4142988308
0,0,0,36969.1717526428
0,0,499.9134357222,28352.5533921151
0,0,866.310976956,59647.4402882698
0,0,761.9884906305,39172.9452351635
0,0,1150.9998175819,50099.2936231523
0,0,53.4370529549,51027.0683584044
0,0,319.7674268548,36057.4011097469
0,0,0,35116.5909600078
0,0,222.1054562298,41217.3493585232
0,1,1336.9986396812,21309.2510819392
0,1,1397.504863105,26604.5570945362
0,0,794.584066954,37520.2533303122
0,1,883.157341326,18213.0759618371
0,0,1168.1673080252,17198.9835593493
0,0,257.4470251102,38275.9533677335
0,1,1273.488513112,17105.8670470047
0,1,1934.5111421907,17084.048577191
0,1,1704.0141928243,17986.7635790881
0,1,220.8914187672,25667.8659407236
0,0,323.3051240931,51306.2686232584
0,0,969.4041426045,31476.5166150492
0,0,385.1851204502,50316.8015163965
0,0,995.4084088712,40907.4969532705
0,0,758.3921316082,40751.4074796687
0,1,652.8675876704,23515.1313179576
0,1,903.1768373273,15810.5741940783
0,0,533.429586263,24857.9065324464
0,1,1151.8563083628,23250.384513708
0,0,1271.3285442403,43878.8133733466
0,0,136.1184402762,44757.692802711
0,1,1171.9504424038,15850.7772560773
0,0,512.6609455945,49989.5995789838
0,0,172.1575922955,28370.8659088461
0,0,1256.2226584649,42125.9373293965
0,0,835.8371832272,57505.9653004257
0,0,1026.6336156808,61064.3875769551
0,1,1144.2748287652,16002.3554700591
0,1,682.9542987802,15728.0479104477
0,0,797.6728164403,45377.7233416886
0,0,97.3269353363,62335.1968533621
0,1,1436.3293184839,7761.3189430737
0,1,1325.624925599,15880.4471490978
0,0,1462.6949302211,50508.7464409683
0,0,191.913012579,55659.4732930998
0,0,854.8842798545,44173.8277325458
0,0,864.3437963063,34598.4343942247
0,0,476.5671956343,46953.4182817587
0,0,1155.6803888526,50955.1065346111
0,0,1127.7001931467,32068.1465386873
0,0,0,62192.9956472797
0,0,312.9169851285,31328.0435013798
0,1,467.8946604219,16371.6977475365
0,1,1055.5977732137,16810.5595800266
0,1,989.2354749897,13609.631284009
0,0,245.7067237018,40462.5538115373
0,0,585.7526132046,43627.3279236822
0,0,610.8543063139,39175.0805291355
0,0,258.0365106713,40138.8417326327
0,0,1092.9981593725,37351.3396590005
0,0,1387.8732868161,27145.7032793199
0,0,833.0841932332,49704.5119584713
0,0,1184.8708697276,41802.944332633
0,1,916.794393751,17152.1579637038
0,1,1427.3375780666,22909.430467279
0,1,1413.2744274559,19064.6221920762
0,1,1592.5496349025,18024.2817202795
0,0,0,26941.7977424554
0,0,1050.2040970437,34803.5337637529
0,0,1511.1777061889,35899.2558430202
0,0,894.6817393273,37232.293745958
0,1,781.613729542,12195.9699546127
0,0,0,43311.6406962292
0,0,1094.8866152163,38342.715005316
0,0,0,59266.9608687076
0,1,875.670060915,18687.0451725029
0,0,81.9180917097,40936.906439517
0,0,371.1818581246,34679.9607338813
0,1,1438.0554969809,19200.5018262535
0,0,674.5989564646,67278.9484413768
0,0,1097.7625478144,42228.9704754293
0,0,593.0602869044,47787.5959226368
0,0,1167.1011891347,35952.1936607058
0,0,1114.826925896,33729.3898552217
0,0,304.1465977898,23866.9358580166
0,0,353.6311313011,40686.7601478226
0,0,1269.4203352418,39010.1481869142
0,1,397.542488452,22710.8657401321
0,0,607.1662709365,49547.4658155602
0,0,1667.4803648046,47991.5850452853
0,0,956.3113506049,42971.901112669
0,0,668.3980286378,38637.4338847191
0,0,290.6798740138,37603.9721703408
0,1,826.7274557919,18776.3012421982
0,0,1102.111459155,48079.1253033663
0,0,348.658867897,36519.0901860126
0,1,991.2328292472,8926.799451933
0,0,1224.2357823621,32751.6969190413
0,0,146.3658568271,44666.9323010869
0,1,697.1355799809,18377.1497139722
0,0,956.4469095528,40740.3291117901
